nCount_RNA	group	gauss_1_0.5_0.5	gauss_1_0.5_0.5_expression	gauss_1_0.75_0.25	gauss_1_0.75_0.25_expression	gauss_1_1_0.2	gauss_1_1_0.2_expression	gauss_1_1.5_0.5	gauss_1_1.5_0.5_expression	uniform_1_0_1	uniform_1_0_1_expression	uniform_1_0_2	uniform_1_0_2_expression	gauss_0.5_0.5_0.15_gauss_0.5_1.5_0.15	gauss_0.5_0.5_0.15_gauss_0.5_1.5_0.15_expression	gauss_0.5_0.75_0.25_gauss_0.5_2_0.2	gauss_0.5_0.75_0.25_gauss_0.5_2_0.2_expression	gauss_0.5_1_0.5_gauss_0.5_2.5_0.15	gauss_0.5_1_0.5_gauss_0.5_2.5_0.15_expression	gauss_0.3_0.5_0.15_gauss_0.4_1.5_0.15_gauss_0.3_2.5_0.15	gauss_0.3_0.5_0.15_gauss_0.4_1.5_0.15_gauss_0.3_2.5_0.15_expression	gauss_0.3_0.5_0.2_gauss_0.3_1.25_0.2_gauss_0.4_2_0.2	gauss_0.3_0.5_0.2_gauss_0.3_1.25_0.2_gauss_0.4_2_0.2_expression	gauss_0.25_0.75_0.25	gauss_0.25_0.75_0.25_expression	gauss_0.25_1.5_0.25	gauss_0.25_1.5_0.25_expression	gauss_0.18_0.9_0.12	gauss_0.18_0.9_0.12_expression
16707	group1	2	0.7333281622631612	3	0.7395151566603685	5	1.2271050411294224	4	1.7580686904200138	2	0.8803177139527055	1	0.679276485980687	11	1.5201708636221927	11	1.781548905245912	15	2.614028289699959	6	1.205220495075055	10	1.997039976328932	0	0.3504331547941809	5	1.5471517647857973	0	0.0
10556	group3	1	0.24979235304745712	1	0.27377038024337763	1	1.0794492544228198	0	1.2238663979438895	3	0.8656148111137117	1	0.54446508853328	5	1.5991945246136403	6	1.3764714763436463	8	2.515563744192293	0	0.1206306498793237	9	2.061529447246181	0	0.0	0	0.0	1	0.8480251848531275
25700	group2	10	0.985910603661414	7	1.0348224465317877	3	0.6498038977386957	3	0.9782894651001329	4	0.8232352747901093	0	0.05093494767249873	1	0.3222561668762575	2	0.555487295541943	1	0.8817904508703123	20	2.1152253556431386	14	1.9985958793301748	2	0.7320278320227018	0	0.0	0	0.0
23252	group1	0	0.3371176172735798	4	1.1215913403466597	5	0.9300300021905485	6	1.0882149216620787	0	0.028119763477166826	3	0.44238599699546977	3	0.5068707009178116	2	0.8138606798438623	19	2.223336255053835	13	1.634108116068296	15	2.1313747983996416	0	0.0	0	0.0	0	0.0
13589	group3	1	0.3776230360345126	1	0.6616473555141059	5	1.0018597316453772	7	1.9010426763556438	0	0.2994950820622819	10	1.94275309173097	0	0.7857018932922719	0	0.6838606622424048	3	0.8680501615405929	5	1.3983091909524659	1	1.178609706799427	0	0.0	3	1.2150130596290771	0	0.0
19035	group3	4	1.235136895142793	2	0.9696192812293565	3	0.6534454026725778	2	1.2875126558146106	0	0.22699694712803165	2	0.4825832721560608	2	0.5160375580099348	11	1.985764639801845	19	2.561028174068354	0	0.2993950504361287	7	1.6674865749070737	0	0.0	0	0.0	0	0.0
14209	group3	7	1.1969284458197897	2	0.764216261553023	1	0.7277354842934125	1	0.6142248596722603	2	0.4109672150134275	7	0.9588314884124562	6	1.363089294068401	10	2.0160565815137215	15	2.613124202098194	4	2.205332030772215	9	2.052501541567652	2	1.1362633494633365	0	0.0	5	1.014684522348573
16079	group2	1	0.6384807352481974	2	0.7357315524845353	4	1.073919065885926	6	1.2021503184215154	4	0.9495613758133888	0	0.19628387250643464	1	0.3810242506453405	2	0.8540304061805242	3	1.033673286580901	18	2.574388770762615	1	0.5804128206164454	0	0.0	0	0.0	0	0.0
13638	group2	2	1.0991510798735382	0	1.1271261349150126	2	1.2466429145378166	8	2.120917000398552	2	0.7775354575103047	0	0.6382673679957345	6	1.4753176354929545	0	0.4633931194089891	21	2.7321765999553924	15	2.3578166717100557	3	0.664934956684329	0	0.0	0	0.0	0	0.0
14950	group3	0	0.44380447852879135	0	0.1628885664341132	2	0.9176726161745814	9	1.6979777903428377	1	0.5284573665067172	7	1.602805396645481	2	0.4260698157707226	10	2.0467733302980773	3	0.9760273284122787	3	1.398446982581941	4	1.229133124213948	0	0.0	0	0.0	0	0.0
26294	group3	15	1.9573589082153464	5	0.6987218164682365	2	0.6508334990101479	2	0.15273331115877165	3	0.9934914374760734	3	1.0934041248656126	1	0.5484164706963262	21	2.193711992075892	24	2.6352057471225576	11	1.3497403716955119	12	1.8137967233335193	0	0.0	0	0.0	0	0.0
16149	group1	4	0.5295174409618425	1	0.5707639868542209	1	0.9892168624311025	19	2.002900287766022	0	0.06128736447820027	4	1.7661788401688494	8	1.5554107049668742	5	0.9502585161879551	18	2.5725048205320062	1	0.2623895523588037	3	1.2288421513998569	0	0.0	0	0.0	1	1.1137373066676852
21486	group3	2	0.381970947254091	1	0.7305169271767792	6	1.1514145854177227	1	0.8304216000778333	1	0.4529914254789933	5	1.642053672530665	2	0.6600969787267752	21	2.206692347027941	30	2.3663032576335503	1	0.6795719933115691	4	1.1154202913333244	6	1.1555252309439776	0	0.0	0	0.0
12287	group3	0	0.06770788800366401	2	0.7305904931198247	2	1.1502579111205578	7	1.6629026482729712	0	0.35131059147910937	7	1.3519318493411039	0	0.482541677758773	6	1.9563759357279265	5	1.4437972833166874	6	1.41081022817066	8	1.9153091951428154	0	0.0	5	1.6735779527265702	0	0.0
14190	group2	6	1.6899216584435166	0	0.5340229602104063	2	1.1683798539492674	20	2.126997175800221	0	0.8204551347721781	10	1.7694990245763929	5	1.7627664816984394	2	0.5228032183861082	15	2.706972040742472	3	1.4730512280017123	6	1.0741841411377773	0	0.0	0	0.0	0	0.0
15897	group3	1	0.5625603722733294	2	0.79876740872407	4	1.1512801176770187	6	0.9805932770838377	0	0.486174072101754	14	1.9801574167302254	2	0.496367123536582	1	0.5695314728738408	10	2.339820961907908	0	0.8278993597216584	1	1.1197457541016085	0	0.0	0	0.0	0	0.0
27066	group1	4	0.8805385580340511	3	0.6809873985025015	4	1.1150934696168822	1	0.5098637155117992	0	0.4410898781538827	3	0.46072388941579634	9	1.4078073793587307	26	2.3944957796967685	8	1.367107545804884	8	1.4027672186820461	6	1.4907409980275657	0	0.0	0	0.0	1	0.7146832647603751
14076	group3	3	0.7590351389752108	6	1.130512861466472	0	0.7148378388700893	23	2.697074990784084	1	0.1491720681779386	4	0.8436659205508781	2	0.6313735883293726	1	0.640559432985793	7	1.259454564045459	0	0.5076663092789249	1	0.18155846187664187	0	0.0	0	0.0	0	0.0
14836	group3	1	0.8645440064127781	2	1.1309110058968597	1	1.0910219026265577	10	1.7982043006318145	2	0.7938233863918966	0	0.8519208326581607	0	0.3125228503353743	13	2.319764086782325	5	1.6602792885980526	1	0.37309192502139044	5	1.4913558450909	0	0.8051710389280797	8	1.457683431188654	0	0.0
23038	group3	0	0.08214164164595655	0	0.6756799040793271	7	1.335233720591931	4	1.277831305689948	2	0.9640027952066708	3	0.6586981503506144	11	1.4592206911530095	1	0.4018265962054792	36	2.685503472377346	42	2.5760534559892605	22	2.494506858583443	0	0.0	0	0.0	0	0.0
20151	group3	7	1.248220530426945	3	0.9231776299824578	1	0.9987650841351008	19	2.1460737776072194	1	0.7858428497425718	15	1.815451291683721	7	1.5261897214134343	3	0.9149885573114467	37	2.5051880312355364	26	2.4149096082663566	10	1.974192213734791	0	0.0	8	1.669774452480537	0	0.0
18125	group2	8	1.2709384427046164	1	0.8283494701093862	3	0.8770261328736462	3	1.2753496316393134	3	0.975540334578115	3	1.725530652881106	0	0.7485889817529994	15	1.887364480280054	17	2.622589145477909	6	1.449007480529518	3	1.0597575025702417	0	0.0	0	0.0	0	0.0
17865	group3	2	0.6567813055936964	5	0.6688332267067619	5	1.226874612948752	5	1.3856636124127755	0	0.1843410126959385	0	0.6622998062405172	0	0.48682127742488857	4	0.9102509369072571	0	0.23053806797839604	3	1.4419165626373616	0	0.5128296852113114	0	0.0	0	0.0	0	0.0
19723	group3	10	1.4377704256934751	2	0.5919486936654886	6	1.1438532192213593	3	1.0067774368981817	1	0.62761653722581	3	1.2901975758300617	1	0.434814224574502	4	1.8389361812216474	2	1.1168867299241079	13	2.260413745553107	17	2.092128031092476	2	0.9726124928775403	0	0.0	0	0.0
13278	group3	3	0.3668910757217795	1	1.1059375625977204	2	1.026712118227781	1	1.0465026270187983	0	0.4408213719946127	7	1.5886587423516534	0	0.6151411830431792	13	2.393361009609092	14	2.457951909164557	20	2.5311375238465867	1	0.2902580937320478	1	0.583155456269154	0	0.0	0	0.0
17807	group3	3	0.713442089205836	1	0.5308050200034579	0	0.56068116345189	5	1.2251996636839992	0	0.036616585780539945	9	1.6954247467147576	7	1.3392250707484021	3	0.7870991507437627	3	0.9515525071211266	2	0.7252134593164461	0	0.5524012486142644	0	0.0	0	0.0	0	0.0
12393	group2	3	0.49024490643673463	3	0.9516358463637489	1	0.9594405595322297	5	1.9656146807443515	0	0.7792220809946611	5	1.8961255978429548	0	0.402009745408099	1	0.7456887883777223	13	2.6268520025225586	4	1.4352681305315302	4	1.197578932011348	0	0.8406954136147186	0	0.0	0	0.0
20918	group1	5	0.7437377511978541	2	0.922234310928583	3	0.9508235559796804	5	1.7775031770364969	0	0.1748367605748682	14	1.9636239531538984	1	0.34246332578989436	22	2.541217344596953	15	1.9210635979672117	1	0.5597250281274212	5	1.8110788114463587	0	0.0	0	0.0	0	0.0
20836	group3	1	0.3882724346621933	1	0.5477846484928202	2	1.1266510095549322	8	1.713397244777526	1	0.925193716646042	3	0.6421483263209438	1	0.40277565596271886	12	1.8135395006547825	1	0.46775629284646136	4	1.422788930841182	8	1.2906016201993762	0	0.0	0	0.0	0	0.0
11967	group2	0	1.013985203827119	0	0.669539638836672	4	1.3403480913341956	4	1.4740116559515772	1	0.22453909252423143	2	1.4292699548163517	0	0.5670952523667085	10	2.271353147084865	12	2.5294856743999454	13	2.4195303008462026	0	1.2768960149819695	0	0.0	2	1.6137003398452459	0	0.0
12462	group2	0	0.10944571390361435	0	0.7171885794461553	2	0.9979066105757021	15	2.313453330424438	0	0.2609708300117439	0	0.38291969962350936	1	0.30866455563060585	12	2.110363463758399	9	2.466290658468823	2	0.6219448252115795	5	2.0912059629225204	0	0.0	15	2.263070977526332	0	0.0
6919	group3	0	0.0681725132606752	1	0.7504548929638907	0	0.9727678866202375	2	1.9048505127992539	2	0.9701899213555217	2	1.5575667820732504	0	0.48173598010308727	1	1.1637883603457533	7	2.4563405117808226	5	2.43102425107436	0	1.0826839810974485	1	0.5083844427919515	0	0.0	0	0.0
16968	group3	0	0.07957260214911527	2	0.8138566421274802	1	1.044370709888724	4	1.1514726674183724	1	0.30402925709377326	1	1.0481095001173664	1	0.39206080695244505	1	0.6632098487520254	1	0.6407925422931651	23	2.7757419310974574	3	0.9419162804421988	0	0.0	0	0.0	0	0.0
11543	group3	0	0.21632734821162541	4	0.6542435620237573	1	1.0411253420274953	1	1.4923535061532296	3	0.8478170805356806	8	1.8966893735749653	2	0.5172862060805075	2	1.1277413675642605	0	0.9830695641925522	1	0.5042964707351336	6	2.1037302649513334	0	0.5847690835836415	4	1.4209448314899864	1	1.1934613024539387
8927	group3	0	0.48907185742213977	1	0.8125984025142894	1	1.084441362834128	4	1.1057526384434717	1	0.7405168067036688	5	1.584276520162801	1	0.3370394170483141	7	2.5555766009095717	1	0.3660269851948401	4	1.4277947148613	2	1.4159310136575736	0	0.0	0	0.0	0	0.0
15083	group3	3	1.390034111442382	3	0.7113452997702546	4	0.8434394337445309	2	1.6410068499801087	4	0.8659940523894027	3	0.8925370439252673	0	0.6128442929445344	1	0.8262917712666997	18	2.7144457781120925	7	1.4081801835802283	7	1.8012628202668926	0	0.0	3	1.180176753125095	0	0.0
13701	group3	0	0.16569542168746765	4	1.1619424085592251	0	0.9611927445984665	4	1.8458122610643213	0	0.07186140866281376	2	1.531433458954581	1	0.7148179504170712	19	2.197378517598188	2	0.8279658908146769	3	1.692484819509446	2	0.262943630400603	0	0.0	0	0.0	0	0.0
16257	group3	3	0.7672042876873691	3	0.8758453434128767	3	1.182463200635004	0	0.867406032931834	0	0.47268321419793224	2	1.0013909843752105	8	1.5425170788831264	11	1.9769893230328288	19	2.663379955507521	24	2.3710218459869177	11	2.3132719039597376	0	0.0	0	0.0	0	0.0
24540	group3	0	0.6299983468080965	2	0.7635755348719101	2	1.0338025837327858	10	1.6866979907999926	0	0.38588891832323324	6	1.2016824924268217	2	0.42969886502276644	17	2.0439819684199567	0	0.7658199399534376	26	2.4411461570626756	7	1.0245633580257243	0	0.0	0	0.0	0	0.0
13172	group3	0	0.44455765894083976	2	0.7900593858229714	3	0.9531405326003172	6	1.92709539620166	1	0.6575171002331991	7	1.469061669458229	0	0.444123076796689	2	0.6711793164890336	6	1.3886605721810512	19	2.3111490856820867	4	1.9463753373568096	2	1.1216659082367395	14	1.7841823333529807	0	0.0
13283	group2	1	0.2736871353233965	0	0.4434381541346375	1	0.7975370036622748	14	1.8426971827888203	2	0.9081832808811418	2	1.2665956251327684	7	1.7926141207779314	6	1.7703607701081974	8	2.510009269455922	14	2.462689348917025	7	1.9208429394716438	1	1.0668169078974261	0	0.0	2	0.9745119765676941
19580	group3	1	0.2995555016651893	2	0.6016706913540429	2	0.8213758330941495	5	1.3126248714220619	1	0.6058220005136035	17	1.808821180105305	7	1.4096248092246058	20	2.3675053673125976	6	1.0650476198274392	25	2.3014867950282976	16	2.092386543757515	0	0.0	0	0.0	0	0.0
15027	group3	0	0.07114127480906868	1	0.8855769196667205	0	0.7076814664118005	7	1.9656047119144506	1	0.8347345486769018	0	0.2953759681100818	3	1.4926958924139297	11	1.9075129761505498	0	0.19896465582596234	20	2.5018212880850115	0	0.2813811428655468	0	0.0	0	0.0	0	0.0
12580	group3	1	0.8510185970138566	3	1.290235785988782	2	1.2640962702103673	8	1.577953611407994	2	0.8832113357862453	0	0.505564281841034	6	1.3219685978405158	8	1.900556679672352	2	1.2140686533747238	6	1.7757110067414354	0	0.5218023190467037	0	0.0	0	0.0	0	0.0
26761	group3	5	0.7748833077477998	1	0.6216506021234809	7	1.0303279530078608	10	1.503116491868762	0	0.4773606082842904	0	0.15536200888766638	9	1.5067928716842067	13	2.0879695861670653	2	1.385676547830178	5	1.6894442712664404	21	2.2813127080319253	0	0.0	0	0.0	0	0.0
10087	group3	1	0.5401725905654791	1	1.3391055547988078	3	1.1157396765287568	10	1.974119844011873	1	0.41785948099558157	2	1.2137826547578705	1	0.5373259844597681	3	1.8052579736397698	5	1.7797204078717632	1	1.4515213823152404	1	1.1980384231479437	0	0.0	0	0.0	0	0.0
20680	group3	4	0.8588538212274417	2	0.6557542335448056	5	1.1011669241811328	0	0.19184690987559838	0	0.47538020723499796	11	1.7962745465272487	10	1.785673770357977	0	0.5133652017829955	3	1.4586050427174775	1	0.6200819123279755	13	2.1974447857535466	1	0.9133520138299595	0	0.0	0	0.0
32333	group3	1	0.16461410494776263	4	0.7214634187075706	3	1.0517266352425152	19	2.0434928208485665	2	0.3073320094031208	7	1.20231538626918	2	0.5960077068519982	21	1.8559407851266527	35	2.4086711460137296	13	1.5571018269143673	12	1.3927366787807722	0	0.7338298031913878	0	0.0	0	0.0
22727	group3	4	1.3149642649498365	8	1.237649087193605	1	0.7556312591480385	13	1.8641426869678606	0	0.1857808566417365	12	1.831494724672241	9	1.5159633110122401	1	0.761043763711944	32	2.515039380422965	32	2.597702978995471	2	0.8238896618779858	0	0.0	0	0.0	0	0.0
20572	group1	3	1.0674742044673777	4	0.984944375291058	4	0.9711681382460303	5	1.1110551392632282	4	0.7481498893321125	0	0.0673381686150063	1	0.2651043979903579	1	0.509570735001513	6	1.2518087779986757	1	0.43611161859284764	15	2.031228197441737	0	0.0	0	0.0	0	0.0
11461	group3	1	0.781278108637715	3	0.7674859454973468	2	0.9006252732132004	3	0.9259702707227826	2	0.9463673602042816	2	0.7198785026086161	2	1.3808503868508728	6	2.0831000426116275	0	0.58786124777509	1	0.31888574033682315	6	1.3465151407253906	0	0.0	4	1.2207935075556011	0	0.0
16470	group3	0	0.4716384262521124	6	1.2779624727271703	1	0.4626498694929093	20	2.2690950619128483	1	0.5134000572114876	3	1.098285501203325	0	0.5680300450787946	1	1.0889369351765534	24	2.5723729863515548	4	0.6964580929246816	4	1.2036408692257425	2	1.0446378168155146	0	0.0	0	0.0
21311	group3	4	0.511445615977973	5	1.305182585414907	3	1.0039799845598087	4	0.8624763513956666	2	0.33599490076265315	8	1.5754537351375817	3	0.6340937700758856	21	2.041410457989425	12	1.696152400152477	9	2.116564035371976	14	1.6791638767366872	0	0.0	9	1.465076115524692	0	0.0
18461	group3	0	0.5809566343840246	0	0.4989642920326252	5	1.2894457962044559	7	1.9171779056496425	0	0.11381955252376375	8	1.996303975308646	3	0.6223267367168651	2	0.713853577492459	2	0.5074620130454918	16	2.299035517450338	8	1.9929138118125858	0	0.0	0	0.0	0	0.0
15396	group2	4	1.3015845621133924	4	0.9493246784288415	8	1.354089091787061	3	0.8358825007050428	1	0.6407012025910689	0	0.030511930193227066	1	0.4769142252735644	5	1.0573035562825899	8	1.6250217859226042	6	2.261854128685327	10	2.0615014021619613	2	0.5132489072117905	6	1.4775484324788037	4	0.7920376716225555
23834	group3	4	1.100784315199586	1	0.5984496434170409	3	0.7669190004174569	10	1.579382950845576	2	0.1765591519849249	3	0.5706587848317477	5	1.4259442386394974	4	0.7138694104152906	35	2.5458757568098083	28	2.679533792101281	5	1.4178283065745976	5	0.7553470798591897	7	1.3251366058585359	0	0.0
19430	group3	0	0.5764405421911114	3	0.6219961470770101	2	1.1572819240387362	5	1.2866539954414866	4	0.7881379929640269	5	1.6111720721327583	5	1.548352982712674	5	0.8327327622505794	7	1.031173355578667	4	1.4262348573294243	0	0.13667543679097305	0	0.0	0	0.0	0	0.0
12761	group3	3	0.6595787771181862	0	0.7078080483967465	0	0.6058558718888517	0	1.052055333262908	2	0.4373376920281583	1	0.48333813127974534	2	0.6389401065950281	13	2.2582551865509073	2	1.4169247721075253	13	2.8278740047550595	18	2.196129839585657	0	0.0	0	0.0	0	0.0
20579	group3	5	1.1272551123263028	1	0.7360340546443543	2	0.7867537315608965	2	0.7111097167491858	1	0.3342326981844591	4	1.0388284404159562	5	1.6600562157090761	2	0.748736473613177	1	0.8778536822689721	5	1.6316690239983545	1	0.24927898375923535	0	0.0	0	0.0	0	0.0
16954	group1	4	1.3601657404315375	0	0.4760266606903993	3	0.7877787157945949	9	1.7542162770059262	2	0.6463674509608612	0	0.08619819700799147	4	1.4824529017175074	15	2.0953536504626835	21	2.540990012097953	22	2.5075888016929104	12	1.833218302391416	0	0.0	0	0.0	0	0.0
19365	group2	2	0.7570800795994608	2	0.9299782361174314	0	0.8853403997728388	13	1.9296523568759447	5	0.8747996780899263	4	0.9952396051384067	5	1.4962848428871907	8	1.9095533958513824	4	1.4310042549858761	9	1.628819092344826	6	1.9827894370338726	0	0.0	0	0.0	0	0.0
24148	group3	3	0.9004735987684205	0	0.2943844543465985	2	0.6099276091645143	13	1.8495138711354113	3	0.8191998047407677	3	0.7380529713571566	1	0.5178154257044421	29	2.3204119033508515	30	2.608526414536177	24	2.3729068660656716	19	2.0722957059029072	1	0.8131567140024691	0	0.0	0	0.0
21186	group3	0	0.442841207437733	4	1.190577837689345	2	0.8374837851422542	0	1.0006060614022698	4	0.9491749678716846	4	0.4690029904403319	12	1.631328461622815	6	1.1208155429129278	5	1.11058612446813	0	0.10988916859213693	7	1.744114852078972	0	0.30803927873182996	0	0.0	0	0.0
21113	group3	5	1.241766442295293	0	0.5952800203254709	3	0.711298002357716	11	1.6784957549778232	2	0.6775436663101003	8	1.678661371816479	1	0.36669046134649014	13	1.796152582658459	6	0.9047934775667651	5	1.6232768807514266	2	1.239946209728799	0	0.0	21	2.296250629807135	0	0.0
19936	group3	4	1.046156429341437	3	0.8861122680102728	2	1.1053304089425788	3	1.3398751084526817	8	0.8830328627651927	0	0.14988087730540434	2	1.3122072327656824	10	1.9369497178445545	3	0.8726551599026451	0	0.28289958158107753	16	2.0981550614681144	0	0.0	0	0.0	1	0.7540023842537376
19358	group1	4	0.6568487091768931	2	0.7710319082397917	8	1.2174306114162536	7	1.2551991042624444	1	0.4011910205997491	5	1.2197179775294138	4	1.7485579335875738	14	1.9980327241630542	21	2.4058636497719075	28	2.7251802738955004	0	0.3365655708170133	0	0.0	11	1.8403877847791472	0	0.0
19882	group2	5	1.1096342458605304	5	0.9978503875880596	0	1.0163793320473375	11	1.7146201144791395	2	0.7287932222579572	3	1.1677127951376287	1	0.41525283112234057	18	2.075259498287612	10	1.7209260517625422	0	0.3329168309542515	7	1.6637345189195976	0	0.0	0	0.0	0	0.0
9148	group1	1	1.0720055814642495	0	0.5440638582580224	1	0.6974556100185618	2	1.1667886559234955	0	0.8694361001871279	0	0.3592713140942283	3	1.4867345949635487	1	0.6984019250399257	5	1.5517785657823115	1	0.7359942548372369	1	0.6799277713790911	0	0.0	0	0.0	0	0.0
15402	group1	3	0.9947851456143708	1	0.285792047614463	1	0.8536836945141403	0	1.2448576321467137	0	0.04636071045924839	4	0.8034065989000396	3	1.4346957058289656	7	1.575612639151764	13	2.63782093993093	1	1.3171603354585537	4	1.4900376667133028	2	0.974856657434692	7	1.601415540619727	0	0.0
22406	group2	0	0.19149334770475823	1	0.5187123837103487	0	0.7407619196019402	8	1.6150680603485872	2	0.7408858370881065	3	0.6083414940705052	5	1.6150932229663275	18	2.1966707952509235	27	2.421456253493593	5	1.6325701315943824	1	0.3619402195666138	0	0.0	0	0.0	0	0.0
24105	group3	1	0.6391620407845655	5	0.8677734879479032	8	1.4175100632492463	5	1.2753292284567725	3	0.7983802744631141	12	1.583027592019432	2	0.5352558233011233	32	2.4357596901540783	4	1.046906252462589	3	1.6156023305803522	2	1.2604779668488177	3	0.6061867115209231	0	0.0	0	0.0
15368	group3	4	1.1910333690008508	1	0.972923249945308	1	0.9956000535753364	2	0.7289547284260172	0	0.34886431019162467	3	1.0807798073211696	7	1.4018612179636454	2	0.7982677657024092	35	2.6996050111993206	1	0.4227295045022413	16	2.230961181059028	4	1.1105941672169786	0	0.0	0	0.0
20757	group3	1	0.9337949562758923	0	0.5016185717426744	2	0.8095683745100608	8	1.3250467270250132	0	0.32156427783533037	13	1.890214125936953	1	0.5198602943724915	11	1.9648914332187735	1	0.720215548047145	9	1.6801157869468695	6	1.7585286355659575	0	0.0	0	0.0	0	0.0
22287	group1	6	0.5158195805725215	3	0.7986087139846068	4	1.0328857400965712	2	0.9346436607779187	3	0.9828749435508173	11	1.7089034373952157	0	0.6274545161393106	3	0.4782573350083006	5	1.063334308151288	8	1.4308590942774386	3	1.1932343529274152	6	1.124881969211804	0	0.0	5	0.7274083352808577
15951	group3	4	1.5416689760753752	0	0.35052376467086704	2	0.8668974625954846	3	1.2666443846577053	1	0.6370283036633698	7	1.3118034929724043	4	1.3422240958551057	3	0.7326538666924868	5	1.2513750172932587	6	1.3137383322296206	0	0.38137127334359366	0	0.0	0	0.0	2	0.9357117381319651
53444	group2	3	0.33359907621510826	8	0.9859632609906711	9	1.0605644155932372	7	0.9946879878273449	3	0.30671854243307684	7	0.9315469041686981	6	0.5852147103064002	32	1.7637965800991713	14	1.1643094239033704	61	2.559664714529624	5	0.46620664233154774	0	0.0	0	0.0	0	0.0
10414	group3	2	0.4236741388256731	0	0.4167507576096362	3	0.981321152219429	11	2.572687124168615	1	0.18729050752683396	2	0.6092647385575343	5	1.4026279501564154	0	0.7704679275088339	5	1.1482833578908025	1	0.38092724396720645	8	1.7117826420807156	4	0.9499649024181146	0	0.0	0	0.0
16342	group1	3	1.3839837863908482	0	0.518265380450107	3	1.0592599683050148	5	1.4240033356403647	4	0.7190563063330436	2	0.7872479038027143	9	1.5670368704042195	10	1.860849205950988	3	1.3705038247512134	16	2.6218980885255063	9	2.210846347349177	0	0.0	6	1.602979264416364	2	0.8429435857293002
11119	group3	2	0.9953084588722483	0	0.846958438900286	1	1.175295119607286	3	1.8161762194322575	0	0.09464267870173793	1	0.7339219366104279	0	0.3807969480390718	2	0.8088210307711627	0	0.711336244018606	0	0.40163256872423553	11	2.2194725756704523	0	0.0	4	1.5256937044364667	0	0.0
19540	group3	3	1.1898211166007493	2	0.7315257542898003	3	0.9981038742316376	3	1.0989994088966228	1	0.12092632297498795	9	1.851996229229527	5	1.3083368072878037	6	0.9923650692760564	9	1.4672482047123694	0	0.30456809238673843	9	1.399085494291937	0	0.0	0	0.0	0	0.0
16289	group3	0	0.019758505290265127	2	0.600882356799301	2	0.8022854874319403	5	1.2929609392295744	0	0.6193539981764795	11	1.8328456151909134	4	1.4816468011426158	11	2.361821351332715	14	2.4331128046579926	2	0.4627950929418575	14	2.057243885342385	3	0.9857347671890985	0	0.0	0	0.0
28653	group3	5	0.4726240548306506	6	1.1448052345104784	3	0.9784267321266558	5	0.9588507416592879	2	0.5222272470217633	10	1.1825356179939013	10	1.3919009791522823	5	1.008582976538694	29	2.398403010852626	2	0.5924410516316665	29	2.0206210133963483	0	0.0	0	0.0	0	0.0
5935	group3	0	0.31650121421254473	0	0.7885497672649067	1	1.0347936273846379	2	2.175092187684984	0	0.04471920251566974	1	1.700848472131684	2	1.51721242674882	0	0.6959777398044376	0	0.7608082807939436	4	2.5042175862257796	2	1.9227240579649236	0	0.6217700746471632	0	0.0	0	0.0
21317	group2	0	0.38318826793111227	2	0.503108401623261	0	0.8367891266375094	3	0.7244809116502531	0	0.5253610631640155	15	1.9443015412877993	5	1.3367883708823016	1	1.2432634818662556	28	2.6138467848774907	2	0.5571348385484521	18	1.943438463616228	0	0.0	0	0.0	0	0.0
12642	group3	4	0.8853605815454186	1	0.7015162043073291	1	1.2049516370017734	1	0.9171881377096278	1	0.9339081121624272	9	1.7916387971241654	6	1.6127959075576237	10	2.029397396275352	6	1.671737990040854	6	1.3515998264727593	16	2.2831329844432076	0	0.0	0	0.0	0	0.0
13195	group3	2	0.8659091054606067	2	0.886903034992951	4	1.0943846410678661	2	1.3799202111013011	2	0.63654442289596	1	0.18598613516842555	2	0.4610828346224337	10	2.1854074019312564	15	2.318664637275344	17	2.6200348459675253	10	2.081283784621832	1	0.5010628004512814	0	0.0	0	0.0
20336	group1	1	0.5592796718511468	1	0.7237150934292893	1	0.7689366139875722	0	0.9553630341827666	0	0.8040076447477076	5	1.4295559564715907	1	0.6149038074182065	15	1.963327696152311	3	0.7980204850099735	16	2.4359940966068994	16	1.9823468193167944	0	0.0	0	0.0	1	0.9082125968574174
16120	group3	2	0.4573066745753763	0	0.43932892304941806	0	1.14994697357582	9	1.7906168518040029	4	0.9044598281665298	1	0.5282485125552037	0	0.484311519880053	10	2.0295070183704915	3	0.6878063037579811	0	0.3993767225771208	1	0.7140057186277967	0	0.0	0	0.0	0	0.0
16994	group3	2	0.6934467463661251	0	0.5160256656910299	1	1.1373755356340676	7	1.728039252733604	1	0.47598847639827957	0	0.15802546716043864	0	0.3868691000273075	11	1.8650954657009613	3	1.3880614850283934	7	1.567143039384709	11	1.927631371456139	0	0.0	0	0.0	0	0.0
16491	group3	3	0.636648408733777	3	0.5818700276675565	3	1.0447198741406	2	1.3682633908690554	1	0.7273128918382965	1	0.2254974170845574	7	1.714783728579824	7	2.0343266305676906	24	2.6050658989684505	7	1.5848323924108139	22	2.5169379291292486	0	0.0	0	0.0	0	0.0
13268	group3	1	0.6552142963024419	4	0.7795956872271577	3	1.0079586489363512	9	1.7390213082295773	2	0.5822024070614578	3	1.2594235907484834	6	1.4295762910311305	7	2.1993264531340087	2	0.4450511808903146	1	1.3927158572721239	1	1.0297977452817897	1	0.665250048298699	0	0.0	0	0.0
