nCount_RNA	group	0.5_0_0_0.5_x	0.5_0_0_0.5_y	0.5_0_0_0.5_x_expression	0.5_0_0_0.5_y_expression	0.5_0_0_0.5_group	0_0.5_0.5_0_x	0_0.5_0.5_0_y	0_0.5_0.5_0_x_expression	0_0.5_0.5_0_y_expression	0_0.5_0.5_0_group
17482	group3	10	18	-7.300536421822436	-7.454072204964692	3.0	6	4	-7.263266640751163	-8.927791628993646	2.0
19460	group3	1	1	-9.061851075570614	-9.11976574632595	0.0	1	17	-8.759238721634809	-7.27012168932981	1.0
20833	group3	2	4	-8.982189721609709	-8.769423853759221	0.0	3	8	-9.115647600192615	-7.560273173053935	1.0
22184	group3	3	3	-9.073304732991703	-8.65946409801085	0.0	18	2	-7.559054666626419	-8.716970414586472	2.0
44450	group3	31	23	-7.6492908546751845	-7.510392177357832	3.0	6	17	-9.01654442019398	-7.491876766962106	1.0
5847	group3	0	0	-9.444531464119112	-8.787229958413421	0.0	1	4	-9.37030947609714	-7.560903599213456	1.0
15247	group3	1	5	-8.898288755988018	-8.778444042270582	0.0	1	9	-9.094628391387001	-7.543085258794197	1.0
15156	group3	11	9	-7.425693094864436	-7.563180959849338	3.0	13	3	-7.473292999353208	-9.550751288525436	2.0
21795	group2	0	1	-9.002048248248775	-8.995275720069499	0.0	1	5	-8.957830362836521	-7.62405552810091	1.0
27442	group3	19	11	-7.51732202239139	-7.607491693051698	3.0	1	16	-9.050712617396915	-7.418394576241433	1.0
12488	group1	1	1	-9.1230410225168	-9.01711544590318	0.0	3	6	-8.769011063012833	-7.563600307711635	1.0
28076	group1	13	9	-7.525984373797024	-7.52668404245506	3.0	19	1	-7.335536782936109	-9.254030118633162	2.0
24573	group3	19	12	-7.414763209556927	-7.407524900321705	3.0	10	3	-7.472575299237052	-9.292981320275286	2.0
24809	group3	7	2	-9.065982649952025	-9.181582079085695	0.0	6	13	-8.434897769547478	-7.421328361084601	1.0
14971	group3	3	3	-8.874807233014023	-8.29189197248079	0.0	6	4	-7.5962889933966595	-9.364945575333557	2.0
10126	group3	1	2	-9.044225125252234	-8.709149155515236	0.0	3	0	-7.34995745927332	-9.369648992725555	2.0
18093	group3	9	8	-7.557249267297882	-7.704872876331361	3.0	11	1	-7.378168022031087	-9.165817600806733	2.0
11195	group1	6	8	-7.667970288620301	-7.478409255508174	3.0	0	7	-8.60350870550917	-7.372304562475937	1.0
17325	group3	1	4	-9.159072825787183	-8.803917394673872	0.0	0	1	-9.091485823404968	-7.502551790245267	1.0
14484	group3	8	18	-7.670659483605487	-7.066521778536346	3.0	3	8	-9.219354905062508	-7.563770394910536	1.0
14437	group3	3	0	-8.975870880345783	-9.173048865922606	0.0	9	1	-7.445201084000747	-9.29533272281311	2.0
12119	group3	4	4	-7.502368240330081	-7.4645445527495236	3.0	1	1	-7.580293585316836	-8.932019772663585	2.0
14524	group2	8	5	-7.42453184131137	-7.507832160572192	3.0	2	6	-9.19579789686015	-7.462828533154031	1.0
23540	group3	3	2	-8.773751708177393	-9.425365406277288	0.0	3	7	-9.293339693761638	-7.432153650129145	1.0
32564	group3	13	17	-7.502865188426496	-7.441956773752271	3.0	23	6	-7.524515457143479	-8.793419325162068	2.0
15066	group3	9	9	-7.518311449816374	-7.504129762631027	3.0	3	8	-8.989795989227357	-7.422066475741849	1.0
13664	group3	9	13	-7.503695570526966	-7.474382157745248	3.0	6	0	-7.620902362652361	-8.788556764525588	2.0
15446	group2	1	2	-8.989222415263466	-9.201930673633665	0.0	3	10	-8.873664399534697	-7.659310699210143	1.0
13736	group3	1	1	-9.238854418450169	-9.106985826395068	0.0	3	6	-8.945088149823441	-7.31939760869393	1.0
14058	group3	8	10	-7.345282444966869	-7.467307698166944	3.0	7	3	-7.614067019592846	-8.52752030870595	2.0
28980	group3	12	15	-7.436345600261992	-7.603934686792645	3.0	4	15	-8.941904998612348	-7.605457381138422	1.0
17784	group3	10	10	-7.589509325656648	-7.3416407383903275	3.0	9	1	-7.438269295645569	-8.891212644062634	2.0
14778	group3	4	3	-8.750736439692934	-9.086844191710764	0.0	7	2	-7.441593327489383	-8.734239612792374	2.0
19799	group3	11	7	-7.534654158746981	-7.459122704736413	3.0	6	9	-8.95253994216925	-7.66562588097374	1.0
16448	group3	17	12	-7.355437313486057	-7.351141510485553	3.0	6	1	-7.351404649374873	-9.02653984969505	2.0
18342	group3	2	1	-9.088922571360927	-8.792386656183337	0.0	8	1	-7.341758165366118	-9.116423076575412	2.0
15499	group2	7	9	-7.5696362594609505	-7.464173893392299	3.0	2	4	-9.039616230221021	-7.426161606599985	1.0
14727	group2	5	7	-7.547368305014259	-7.356647997868006	3.0	1	10	-9.222706870949914	-7.541345853249274	1.0
10187	group2	1	0	-8.824391970388204	-9.093919818096525	0.0	2	2	-7.494322675564324	-8.718379153576416	2.0
17736	group1	1	4	-9.043789323282025	-8.792585867481227	0.0	9	1	-7.693767059642499	-8.584100428756003	2.0
14023	group2	0	2	-9.283289482710513	-8.835147725844354	0.0	3	1	-7.38089762454596	-9.274872661838225	2.0
20716	group3	13	14	-7.5030077119711605	-7.4769924513828645	3.0	11	4	-7.419393499152426	-9.2102696741047	2.0
13075	group3	1	3	-9.382533766164828	-8.778426838470475	0.0	2	3	-7.546291208660889	-8.879404686080434	2.0
16151	group3	9	13	-7.627789303942314	-7.11942118571744	3.0	4	10	-8.482606231131463	-7.486868009306094	1.0
14697	group3	0	3	-9.27015009416731	-9.013206488272925	0.0	2	9	-8.685740502860362	-7.474166647797688	1.0
14990	group3	14	7	-7.391715834042644	-7.345254092674996	3.0	5	2	-7.458191993511531	-9.069343963285037	2.0
28681	group3	6	9	-9.070242299738918	-8.75098152261936	0.0	4	19	-9.272476755750953	-7.29355357556362	1.0
9962	group3	0	3	-9.675805584525671	-8.935703793981745	0.0	8	2	-7.40328094386907	-8.60603079207103	2.0
17207	group2	6	10	-7.762736864681602	-7.323768376599263	3.0	17	1	-7.401468281875277	-9.033346201595593	2.0
14146	group2	11	8	-7.325835347240185	-7.488924118467382	3.0	7	1	-7.52046646930232	-9.039058221982376	2.0
15919	group1	2	2	-8.885097426039877	-8.923527498525894	0.0	10	0	-7.392788175799001	-9.462239465512866	2.0
10890	group1	6	6	-7.552219003517885	-7.665163036065741	3.0	7	5	-7.756893860871642	-8.523254497082325	2.0
9826	group3	5	4	-7.650789794002623	-7.518890491448854	3.0	1	7	-9.271572470427431	-7.482069328952655	1.0
14126	group3	0	2	-8.670117412155658	-9.028348939034274	0.0	2	1	-7.643137053247053	-9.417672484128879	2.0
10698	group3	1	0	-9.072648604668963	-9.017222915426592	0.0	0	5	-9.175881097732507	-7.443636961954231	1.0
16573	group3	0	1	-9.33285240026424	-8.913854533191214	0.0	7	1	-7.41339694346738	-8.98485683504105	2.0
10436	group3	2	4	-9.500093138364209	-8.7808535040016	0.0	2	0	-7.521441246449931	-9.004400668007941	2.0
14632	group3	1	0	-8.932404659337005	-9.189326367584416	0.0	11	1	-7.369375921425535	-9.793670290802451	2.0
13967	group3	5	10	-7.466128382292498	-7.419504791343983	3.0	1	8	-8.990091377851039	-7.54071865410391	1.0
20888	group2	13	15	-7.705346832335296	-7.464478528913705	3.0	10	0	-7.467116858756184	-9.359020279938688	2.0
15522	group1	0	4	-8.876407293229468	-9.068298360128594	0.0	4	5	-8.622286179347931	-7.584589307216853	1.0
12126	group3	0	1	-8.982724304824455	-8.964601550512166	0.0	7	1	-7.500705961455622	-8.79433961302041	2.0
11936	group3	4	1	-8.791091654797242	-8.651832868527388	0.0	8	1	-7.472943897263257	-9.118531672336115	2.0
12785	group3	13	3	-7.43551795901968	-7.548678285136204	3.0	2	8	-8.695545981303567	-7.396556898091557	1.0
21602	group3	4	4	-9.201726126281002	-8.976710906369746	0.0	10	1	-7.587451403794189	-9.157939435622543	2.0
21764	group3	10	11	-7.4071651201420305	-7.570327741101805	3.0	13	4	-7.4104906786303575	-8.969382757898519	2.0
14947	group1	9	3	-7.5691092414907235	-7.628218373409157	3.0	2	13	-8.679674893187931	-7.4294580393293534	1.0
6981	group3	2	3	-7.54666745312442	-7.53636950180933	3.0	5	0	-7.349935009936424	-9.279419747435234	2.0
12406	group3	5	7	-7.386150624630003	-7.407801352962518	3.0	8	2	-7.413426575513335	-8.540936496866456	2.0
20524	group3	3	8	-9.07576376467186	-8.791278311911432	0.0	14	0	-7.368720729209381	-9.651342443982916	2.0
14329	group3	8	5	-7.580489366670168	-7.404073331925214	3.0	9	0	-7.649877978238319	-9.421842601782147	2.0
14897	group2	3	3	-8.917274672946743	-8.708552194350762	0.0	13	4	-7.434804203191739	-8.707211125135725	2.0
12317	group3	3	10	-7.497299720749966	-7.407237500546547	3.0	6	1	-7.465358616150457	-9.073349799348948	2.0
19309	group3	4	1	-9.067809469020565	-8.970866091909398	0.0	4	16	-8.673649726740452	-7.310958949810568	1.0
16936	group3	5	11	-7.458286017428729	-7.506582688289991	3.0	8	4	-7.30619300545961	-8.975625288029311	2.0
18631	group3	12	13	-7.312804818700907	-7.461971219003847	3.0	3	9	-8.668079298300292	-7.592506442304643	1.0
15026	group1	7	10	-7.56036902634373	-7.4866010912581	3.0	2	4	-8.77899312365122	-7.455446300083808	1.0
13561	group3	0	2	-8.853839928009505	-8.517934433261257	0.0	3	2	-7.595163969739152	-9.095402311326481	2.0
22374	group3	3	2	-8.851323481396149	-9.264931685548056	0.0	15	1	-7.382934167866936	-8.782251216170865	2.0
23730	group2	1	2	-9.081546337897933	-9.378732301764227	0.0	4	8	-8.863648910197444	-7.407423630012571	1.0
17352	group1	7	5	-7.495838248380826	-7.4348677166676005	3.0	9	0	-7.530648223507269	-9.454375518648598	2.0
17503	group3	5	1	-9.289189563998935	-9.316226606260736	0.0	2	8	-9.035716267321432	-7.700235919912191	1.0
18978	group3	11	7	-7.364159110871404	-7.451890524427164	3.0	2	5	-9.523130462972404	-7.652900208814986	1.0
16021	group2	1	1	-9.217313222839026	-9.225257697422666	0.0	12	1	-7.439474894884381	-8.834484790229581	2.0
15588	group3	5	12	-7.806807183867372	-7.4136353441224365	3.0	0	11	-9.03876664876206	-7.4409398701182345	1.0
13425	group3	7	9	-7.532274877231953	-7.502592588353258	3.0	5	3	-7.50812468139148	-8.745646938620377	2.0
20067	group2	9	12	-7.729154439226827	-7.497115212521976	3.0	4	10	-8.459406681353968	-7.4721813321034425	1.0
13196	group1	5	1	-8.671337322223248	-9.153958800318506	0.0	1	10	-9.16198990101205	-7.576643097844612	1.0
12448	group2	1	2	-9.361250390672584	-9.064157797471548	0.0	1	6	-9.18770800493517	-7.390688113389964	1.0
13861	group3	4	2	-8.982080714009568	-8.876693966989023	0.0	2	10	-8.694775342540476	-7.607457028309226	1.0
13885	group3	7	8	-7.72080888560441	-7.3229376332905165	3.0	6	3	-7.51914323715038	-8.591765593164448	2.0
16088	group2	1	2	-9.298897546447291	-9.122908726693428	0.0	0	9	-8.97581255217751	-7.6728686761771465	1.0
13222	group3	3	2	-8.307865415792348	-9.14357000784636	0.0	2	9	-9.144015901487657	-7.489802055378587	1.0
15363	group3	11	13	-7.265163585501305	-7.336386348487341	3.0	7	3	-7.522500616050234	-9.418287702887742	2.0
18710	group3	8	6	-7.474646423099541	-7.740733037367768	3.0	13	3	-7.517600631959775	-8.973517824734918	2.0
15900	group3	7	7	-7.321981560002781	-7.449759121038206	3.0	3	3	-7.471208501027279	-8.619879652934609	2.0
16882	group2	1	6	-9.190362345036451	-8.81303982294027	0.0	0	11	-8.532701058025326	-7.48413982206448	1.0
21228	group3	12	13	-7.528969208930043	-7.450636692138363	3.0	9	2	-7.653734598757963	-9.156601685402153	2.0
10930	group3	8	8	-7.435145672112578	-7.393820511823294	3.0	2	5	-8.812753245636607	-7.386444160290744	1.0
16142	group1	9	2	-7.551800012476498	-7.748038814302173	3.0	2	4	-8.772726619607539	-7.473092707255685	1.0
25223	group2	9	3	-8.809886757296988	-9.036841895652136	0.0	9	3	-7.577540500404403	-9.16413557241485	2.0
20791	group3	1	4	-9.290549927574766	-8.919486417913665	0.0	2	10	-9.16937262256285	-7.39997823741905	1.0
19479	group3	6	7	-8.042429626006378	-9.110679698713257	0.0	3	11	-8.850884487217753	-7.616278710091451	1.0
9404	group2	2	3	-7.5656341736147645	-7.696457016380746	3.0	4	1	-7.648621346434633	-9.046420168791647	2.0
11483	group3	3	1	-9.40086805977577	-9.367122285266998	0.0	6	1	-7.447506513045844	-9.017245709035093	2.0
6113	group3	1	2	-8.89306925440015	-9.003620085878898	0.0	1	0	-7.508070584261315	-9.29980491383741	2.0
17828	group3	12	6	-7.508956629134854	-7.548814384519629	3.0	3	17	-8.88705212046187	-7.396299534203841	1.0
12516	group1	6	7	-7.484600127325972	-7.486870020680627	3.0	10	4	-7.497262214064077	-8.828885899081266	2.0
11821	group3	9	5	-7.3160076674806165	-7.63522662427315	3.0	5	1	-7.634662976658386	-9.046060176404616	2.0
13777	group3	7	11	-7.523619360728749	-7.367530004638509	3.0	2	2	-7.531018791267246	-8.958543965382077	2.0
18031	group3	7	11	-7.454419292897186	-7.37998660236261	3.0	9	1	-7.462282059548756	-8.942730358476647	2.0
17561	group3	5	12	-7.530830804562217	-7.424538790282642	3.0	3	6	-8.76687659710345	-7.625325977593779	1.0
17350	group1	16	9	-7.482615827883025	-7.40301589223866	3.0	11	1	-7.478103119036153	-8.843223968520658	2.0
7745	group2	5	10	-7.657341204608991	-7.639394469867854	3.0	6	1	-7.394351855622237	-9.308891430517486	2.0
16573	group3	0	2	-9.375919409067926	-9.023189370537867	0.0	12	1	-7.320904268828202	-9.068008498915052	2.0
17469	group3	11	10	-7.369029328333475	-7.520007728540509	3.0	6	10	-8.6552491064516	-7.376659328541305	1.0
16601	group1	1	2	-8.754237949887072	-8.878887622525765	0.0	11	0	-7.457185543522154	-9.73627576943305	2.0
14892	group1	0	3	-9.376743664553006	-8.98825247188296	0.0	3	6	-8.662177947247867	-7.5236193257613095	1.0
22520	group3	3	4	-9.13305343874789	-9.232174615714577	0.0	15	0	-7.150558979911142	-8.564758277956692	2.0
15248	group3	6	11	-7.5625051364451705	-7.778847977646103	3.0	13	2	-7.507341814563091	-9.048685536694016	2.0
16115	group2	0	3	-9.478540319657617	-8.553531341671103	0.0	15	2	-7.317339116832833	-8.656356700439785	2.0
31874	group1	5	3	-9.119311726825721	-9.35475077296254	0.0	7	15	-8.94885275554483	-7.500980134509843	1.0
21495	group3	5	0	-8.99981139476676	-9.546595243802862	0.0	8	2	-7.752401006958323	-8.956877326499566	2.0
27585	group3	3	3	-8.477632632907808	-9.187593611056995	0.0	5	18	-8.7931502016954	-7.549694339678426	1.0
18028	group3	11	10	-7.495015982679405	-7.387270311858817	3.0	1	3	-9.343523414015491	-7.515457649049994	1.0
7264	group3	1	5	-7.525698059689903	-7.367300882802332	3.0	1	0	-7.651407009065538	-9.088711759378443	2.0
16825	group3	1	1	-9.690909845851614	-9.153596409197238	0.0	3	10	-8.806916365583506	-7.538289561475679	1.0
18210	group2	17	12	-7.381842254689778	-7.4560090980793134	3.0	1	9	-8.794705507057634	-7.6753696370774485	1.0
14707	group3	8	8	-7.437400279096348	-7.621742363359116	3.0	2	7	-9.116656269517422	-7.599409283939414	1.0
13208	group3	9	4	-7.498440815666642	-7.498925090243337	3.0	2	0	-7.463715429614507	-8.70815550413886	2.0
24985	group1	9	6	-8.836526459687779	-8.849248259160207	0.0	0	9	-9.232124354039495	-7.575036185826842	1.0
16411	group3	5	3	-8.987420714685546	-9.167915204135193	0.0	9	4	-7.579159727462206	-8.318381733017175	2.0
18404	group3	10	11	-7.478999925706885	-7.389365263377195	3.0	6	6	-7.446866084869144	-9.005266555029065	2.0
10742	group2	3	5	-9.182674258739068	-8.99830662516648	0.0	2	0	-7.535760956651161	-9.429901181930347	2.0
39339	group1	5	7	-9.06365824146788	-8.928600369256989	0.0	9	21	-9.01762719527866	-7.467985678201948	1.0
6166	group3	1	3	-8.882790444756784	-8.795622466798486	0.0	3	0	-7.652540610997053	-8.862935225038552	2.0
24024	group3	12	15	-7.458787266616754	-7.648702677113926	3.0	10	1	-7.352483401185731	-8.650257493091555	2.0
9770	group2	0	1	-9.011256089475992	-9.480408195774011	0.0	4	0	-7.512211061206592	-8.751764321685576	2.0
17131	group3	10	16	-7.4092146450726855	-7.476217437746962	3.0	6	4	-7.490954466106157	-8.656010559010003	2.0
15680	group3	10	14	-7.439164846774032	-7.418017892155114	3.0	7	4	-7.588815292034684	-8.706421814955954	2.0
12766	group2	12	7	-7.345775154953797	-7.592959929372795	3.0	3	1	-7.466913783563553	-9.290879235244521	2.0
13110	group3	1	3	-9.013215428323896	-8.929240305008623	0.0	4	2	-7.47300818498404	-8.999420504796912	2.0
11381	group1	3	0	-9.234184917217457	-9.364421264637976	0.0	5	0	-7.579575755705891	-8.894010615488938	2.0
15731	group1	15	7	-7.305789058498246	-7.568659567544828	3.0	10	1	-7.621327257490378	-8.643904566961803	2.0
13650	group3	2	1	-9.12030806833283	-8.672582221894347	0.0	1	12	-9.364035934495027	-7.436878236846822	1.0
6325	group3	9	3	-7.426270157833817	-7.3613849317224505	3.0	2	1	-7.4920931190622	-9.56785661900861	2.0
12142	group3	7	8	-7.658713077317264	-7.411820043469089	3.0	2	8	-8.897735793065642	-7.536971087011749	1.0
13164	group3	11	7	-7.290259055440577	-7.333255930736555	3.0	7	2	-7.615951242593466	-8.661228112543585	2.0
13037	group2	16	5	-7.242010851996297	-7.4691744837919956	3.0	8	0	-7.61021464527855	-8.950885363139319	2.0
12885	group3	1	0	-8.854805260915077	-9.22734665718546	0.0	2	7	-8.911589652470392	-7.453915465740154	1.0
10466	group3	0	2	-9.276733088600745	-9.20547485388182	0.0	3	3	-7.499823628989473	-8.62030935048665	2.0
14371	group1	9	11	-7.543692037567697	-7.615072315552981	3.0	1	14	-9.284570284854935	-7.445916998128584	1.0
6870	group2	6	3	-7.549679910652287	-7.506289561737178	3.0	0	4	-8.98572971912789	-7.537132275036957	1.0
9409	group3	2	2	-9.155692405562464	-8.84889154577695	0.0	3	3	-8.679686196674474	-7.792105040986799	1.0
7393	group3	2	3	-7.7470674593717375	-7.573839721369701	3.0	5	1	-7.482383291346342	-9.379003889671248	2.0
12828	group3	0	1	-8.977971515515454	-9.010196880087111	0.0	7	0	-7.401677486583235	-9.501735542793659	2.0
9575	group2	6	6	-7.40649084153664	-7.5301063303311375	3.0	2	6	-8.681216948650942	-7.495814345065881	1.0
21321	group3	13	14	-7.620943058071822	-7.4424164494684515	3.0	6	11	-8.696837700054875	-7.32551779890819	1.0
15232	group1	1	3	-8.902209434113995	-9.030858783844192	0.0	0	6	-9.045107990622041	-7.564830770570382	1.0
17387	group3	3	2	-8.884200577346405	-8.79412733099055	0.0	3	14	-9.1014400077328	-7.411181755339586	1.0
22473	group2	4	1	-9.060596623313726	-9.148292216616458	0.0	3	9	-9.117258865744532	-7.58499479262998	1.0
14429	group3	1	5	-9.61033536893489	-9.182893923602645	0.0	12	0	-7.450551203214271	-9.333291518525272	2.0
14135	group3	2	1	-8.771554476444651	-8.70105771226114	0.0	4	1	-8.822196086488933	-7.578927368412147	1.0
17308	group3	12	13	-7.280463328582735	-7.321070978713392	3.0	5	12	-8.294439809847054	-7.246668175587792	1.0
14953	group3	4	10	-7.797274546078772	-7.479920058013398	3.0	14	1	-7.2821493260585175	-9.241146535673689	2.0
18002	group3	2	0	-8.699558600984442	-9.16440793977917	0.0	10	3	-7.583659498582647	-8.96482131059405	2.0
13642	group3	13	15	-7.4913123666167545	-7.277256211492427	3.0	4	2	-7.645329574475675	-8.355245879923121	2.0
17449	group2	4	8	-7.419062120555312	-7.652889607460996	3.0	8	2	-7.676256366926085	-8.462288281253494	2.0
12837	group3	7	9	-7.548274470110714	-7.519762883592572	3.0	3	8	-8.578498737852367	-7.508756032421285	1.0
20126	group3	17	10	-7.595455333670133	-7.493574920590984	3.0	7	4	-7.680250944614512	-8.846390035022392	2.0
20804	group3	3	1	-8.641646951119004	-8.94667400317065	0.0	2	8	-8.524268133697383	-7.613087175251633	1.0
12667	group1	10	2	-7.470091978132776	-7.7472204673796305	3.0	2	2	-7.554084964768517	-9.006398455896907	2.0
15260	group2	9	8	-7.563310820663146	-7.688372680221362	3.0	4	4	-8.595028655124167	-7.362598961069333	1.0
11628	group3	4	10	-7.541191783510425	-7.536139309363118	3.0	1	5	-9.483829474302741	-7.462694834948036	1.0
15050	group3	4	2	-8.898162068512441	-9.364153954177208	0.0	1	8	-9.060215775682568	-7.452943943836766	1.0
17501	group3	1	2	-8.74698209776453	-9.008123316986605	0.0	3	3	-9.129793304478067	-7.727351266517493	1.0
13013	group3	2	3	-9.089152435220548	-9.095382782399843	0.0	7	2	-7.585165018986116	-9.202128952789367	2.0
12399	group1	10	3	-7.504725580099509	-7.483262327886526	3.0	3	2	-7.666317484415916	-9.21285042138418	2.0
15610	group1	9	15	-7.566877773668746	-7.445255949149953	3.0	6	7	-8.625126685969754	-7.540981396751861	1.0
12012	group3	9	8	-7.5273611410160735	-7.486902306160133	3.0	6	5	-7.423880803333329	-8.809604580458599	2.0
41609	group3	26	25	-7.405577581362876	-7.532004932076615	3.0	24	3	-7.445036888167576	-9.118628137136358	2.0
18260	group3	2	4	-9.33429344138844	-8.887509355687808	0.0	15	0	-7.660565966142263	-8.970288574944504	2.0
13265	group3	8	5	-7.546924337034504	-7.6577785322486145	3.0	4	7	-8.493484261034556	-7.491627154273284	1.0
16819	group2	1	2	-9.052599233627568	-8.34195057695878	0.0	5	2	-7.679135976960761	-9.259019162170755	2.0
21197	group3	0	2	-9.074907777411271	-9.5703117839128	0.0	3	14	-9.19917533138229	-7.519242848160368	1.0
9985	group2	8	5	-7.4800878348489945	-7.490810000558933	3.0	3	5	-8.988401894342394	-7.621720701136252	1.0
15990	group3	5	2	-8.702501913323772	-9.289676555841199	0.0	3	5	-8.832847040467966	-7.5398193298296174	1.0
19741	group3	3	2	-8.762102784602025	-9.098357980528434	0.0	1	12	-9.146536971157321	-7.3271163117745735	1.0
17944	group3	12	5	-7.590693376681324	-7.306373649330769	3.0	1	12	-9.188556510630384	-7.546826143671608	1.0
13171	group1	10	2	-7.390407842050096	-7.443502988133087	3.0	9	2	-7.386298485783191	-8.909962166494413	2.0
19101	group2	1	2	-9.156796527007264	-8.959596966267588	0.0	2	11	-9.20323177136346	-7.4229059250679175	1.0
12797	group3	4	0	-9.128703679005042	-9.43278767208407	0.0	0	10	-8.734533613947667	-7.318409732868605	1.0
14730	group1	1	0	-9.015859421820126	-9.01482850721771	0.0	13	1	-7.613424845286275	-8.807440375123623	2.0
29372	group3	8	1	-8.981102197365363	-9.247135020952282	0.0	1	16	-9.272735474048805	-7.517080030588728	1.0
13082	group3	4	0	-8.57864107608493	-8.98055045812538	0.0	6	2	-7.551245844600012	-8.902940765544955	2.0
15894	group3	6	5	-7.6544410070231645	-7.577707526256049	3.0	4	13	-8.659404773377695	-7.51673039536496	1.0
27181	group3	15	11	-7.385227164400129	-7.479618075210564	3.0	9	5	-7.651960028979801	-8.843229250864903	2.0
18012	group3	8	13	-7.863245760508271	-7.445195351571507	3.0	8	2	-7.489110588931929	-9.14277402520842	2.0
14951	group2	2	3	-9.150453745455016	-9.279762862240101	0.0	2	12	-8.97394461950466	-7.358939094860836	1.0
17604	group2	2	6	-8.618326612273307	-8.173559145205818	0.0	4	6	-8.774499765280044	-7.357945318286218	1.0
15151	group2	3	12	-7.609341064222323	-7.347284109466771	3.0	7	0	-7.682595276784529	-9.141916328043086	2.0
7957	group1	0	1	-9.420555938146313	-8.937821668181595	0.0	0	3	-8.53648862652445	-7.4179911287313125	1.0
19583	group3	4	11	-7.690777738050372	-7.560074882172387	3.0	18	2	-7.42879339524956	-8.821295397103892	2.0
20405	group3	7	13	-7.378349627694095	-7.436229626793778	3.0	11	2	-7.380299707854686	-9.340387343567233	2.0
22393	group3	0	3	-9.207967679402705	-8.79054191198648	0.0	12	2	-7.68262216654599	-8.89506628478281	2.0
15574	group3	3	0	-8.50563744859169	-9.691472978872556	0.0	0	5	-9.200677987812826	-7.645813631900205	1.0
17192	group3	1	0	-8.888031905777202	-9.241346813488558	0.0	10	2	-7.3814183568228975	-9.045061721482123	2.0
20586	group2	3	0	-8.97542046208957	-9.050235806877298	0.0	1	5	-9.245003457898097	-7.436212651225621	1.0
12579	group2	10	11	-7.467777094394764	-7.429131686571478	3.0	8	1	-7.462942901788725	-9.443973646668647	2.0
9120	group2	1	1	-8.829382321924168	-8.49570628376438	0.0	1	2	-8.871979688938874	-7.470548522011182	1.0
9314	group2	1	1	-9.070344800437377	-9.248558697682201	0.0	12	1	-7.482111705828613	-9.185944790897231	2.0
16545	group3	4	0	-8.989466928712472	-8.889184506945751	0.0	2	7	-9.309491794676678	-7.4697614635092195	1.0
42092	group3	11	17	-7.657458056918542	-7.531004158318793	3.0	2	36	-9.219007755661575	-7.290664801061474	1.0
15984	group2	1	4	-8.940964419009092	-9.268236148615324	0.0	13	3	-7.334277976275225	-9.09406489833552	2.0
15423	group3	5	2	-8.940675025896264	-9.039093166496357	0.0	4	8	-9.034042454431537	-7.614972020184999	1.0
24212	group3	3	2	-8.898949159130579	-9.566661875009363	0.0	4	9	-8.952942673432856	-7.281039725307328	1.0
19445	group1	0	4	-9.17929717758793	-9.56828894812873	0.0	0	10	-9.373011790944705	-7.701593445910121	1.0
14385	group2	0	3	-8.898619017011388	-9.22924003909469	0.0	8	3	-7.556730875620325	-9.390950628625296	2.0
28814	group3	0	2	-9.219008435311695	-8.752554040942153	0.0	0	14	-9.114636618172423	-7.63372907068723	1.0
22543	group3	4	4	-8.831993382450815	-8.749618846619443	0.0	12	3	-7.651599836969964	-9.134886485975937	2.0
15499	group3	3	3	-9.056443616924481	-9.058191640485477	0.0	6	5	-7.457778115879069	-9.076004029860673	2.0
12096	group2	5	7	-7.568967829662069	-7.506738770275758	3.0	3	10	-8.825277420794428	-7.492901876773724	1.0
9189	group3	0	1	-8.932211677012859	-9.38130816461884	0.0	1	2	-8.59710172905311	-7.537884153019992	1.0
15288	group2	0	5	-8.92333740964234	-8.667235857712233	0.0	7	2	-7.618821084295776	-8.691638171213214	2.0
21430	group3	1	1	-9.22755345676171	-9.106105319496734	0.0	18	3	-7.444463832513383	-9.232461526873276	2.0
17456	group2	4	4	-9.166138958058534	-9.273050946307277	0.0	0	15	-9.587809182501976	-7.443548144980873	1.0
12638	group2	14	3	-7.3395905809247655	-7.544799723287963	3.0	10	2	-7.4893613452970484	-9.021303881828032	2.0
17939	group3	9	5	-7.508091783234962	-7.487536990551368	3.0	2	10	-8.608866505810706	-7.406832911450274	1.0
13748	group2	2	1	-9.04923870693963	-9.117262891096189	0.0	6	0	-7.590217072785887	-9.306378163220467	2.0
12448	group3	2	1	-8.872559687159063	-9.077830211972849	0.0	4	1	-7.418288080820951	-9.0379382012583	2.0
27478	group3	3	8	-8.725948354920147	-8.491318731069558	0.0	2	12	-8.73601840335301	-7.627754832479012	1.0
14832	group3	14	11	-7.433895116629425	-7.463904400714094	3.0	11	0	-7.5000462010992734	-8.940668785631539	2.0
13715	group3	1	3	-9.022272315446086	-9.007420368520382	0.0	0	11	-9.324821125008558	-7.521913072557381	1.0
14122	group3	4	7	-7.682516901450193	-7.6384852315814875	3.0	8	0	-7.599671972666608	-8.84966659058996	2.0
12946	group3	4	4	-7.682316315223996	-7.5120987972112685	3.0	2	13	-9.44003294131352	-7.474626256905644	1.0
12109	group3	10	4	-7.433360260065961	-7.315025718919805	3.0	6	1	-7.440551200067794	-8.616541361112462	2.0
13848	group3	1	0	-9.209646735712527	-9.15876979632366	0.0	4	6	-8.875077739501952	-7.659927031022244	1.0
